session_id,item_id,label
3421371,26074,0
3421371,19720,0
3421371,4595,0
3421371,18157,0
3423227,4028,1
3423227,8026,0
3423227,7980,0
3423227,5421,0
3423227,24814,0
3423654,893,1
3423654,25576,0
3423654,15501,0
3423654,21478,0
3423654,26814,0
3423847,20829,1
3423847,27283,0
3423847,16556,0
3423847,23915,0
3423847,24783,0
3424072,27416,1
3424072,8189,0
3424072,17103,0
3424072,25100,0
3424072,6747,0
3424530,4028,1
3424530,20867,0
3424530,1257,0
3424530,22704,0
3424530,20400,0
3425570,8060,1
3425570,26260,0
3425570,22833,0
3425570,15374,0
3425570,16130,0
3426274,18156,1
3426274,8918,0
3426274,6500,0
3426274,11894,0
3426274,18320,0
3426423,18156,1
3426423,8691,0
3426423,5098,0
3426423,14596,0
3426423,14866,0
3427197,15249,1
3427197,5972,0
3427197,21706,0
3427197,168,0
3427197,14866,0
3427670,9264,1
3427670,18541,0
3427670,7460,0
3427670,913,0
3427670,4955,0
3429245,6850,1
3429245,25929,0
3429245,5612,0
3429245,3183,0
3429245,17426,0
3429563,27225,1
3429563,18156,0
3429563,15904,0
3429563,13081,0
3429563,6500,0
3430164,1636,1
3430164,16370,0
3430164,8425,0
3430164,23553,0
3430164,3725,0
3430623,15403,1
3430623,23845,0
3430623,6494,0
3430623,16176,0
3430623,21687,0
3431764,23675,1
3431764,10205,0
3431764,3348,0
3431764,12541,0
3431764,6392,0
3431869,27500,1
3431869,13759,0
3431869,12415,0
3431869,27109,0
3431869,22838,0
3434201,25127,1
3434201,21956,0
3434201,24734,0
3434201,22402,0
3434201,5388,0
3434397,1607,1
3434397,1068,0
3434397,4285,0
3434397,140,0
3434397,10861,0
3436615,17089,1
3436615,21944,0
3436615,21706,0
3436615,7963,0
3436615,26958,0
3439248,27613,1
3439248,2605,0
3439248,23666,0
3439248,1765,0
3439248,20928,0
3441039,23619,1
3441039,16309,0
3441039,4549,0
3441039,24497,0
3441039,16877,0
3441903,2238,1
3441903,24271,0
3441903,24367,0
3441903,12383,0
3441903,20670,0
3442310,3610,1
3442310,10429,0
3442310,3449,0
3442310,12149,0
3442310,2860,0
3442789,2808,1
3442789,1948,0
3442789,20730,0
3442789,5962,0
3442789,20104,0
3443674,25632,1
3443674,17128,0
3443674,1885,0
3443674,1247,0
3443674,5774,0
3445161,18156,1
3445161,19520,0
3445161,15249,0
3445161,18523,0
3445161,9442,0
3445619,3423,1
3445619,13995,0
3445619,25714,0
3445619,1516,0
3445619,27706,0
3445856,18626,1
3445856,18736,0
3445856,21553,0
3445856,5767,0
3445856,3320,0
3445989,12958,1
3445989,247,0
3445989,26956,0
3445989,23545,0
3445989,10175,0
3448267,27852,1
3448267,25209,0
3448267,13106,0
3448267,12938,0
3448267,13023,0
3448337,15742,1
3448337,13052,0
3448337,13622,0
3448337,20917,0
3448337,26872,0
3449030,18156,1
3449030,21089,0
3449030,19912,0
3449030,5619,0
3449030,4516,0
3449179,2447,1
3449179,16309,0
3449179,18403,0
3449179,25850,0
3449179,25374,0
3450227,23428,1
3450227,7537,0
3450227,6076,0
3450227,9153,0
3450227,22020,0
3450377,4028,1
3450377,14627,0
3450377,12669,0
3450377,9805,0
3450377,21626,0
3451312,21775,1
3451312,14889,0
3451312,1717,0
3451312,23681,0
3451312,16072,0
3451327,18156,1
3451327,1789,0
3451327,22963,0
3451327,26719,0
3451327,16991,0
3452592,15140,1
3452592,9862,0
3452592,354,0
3452592,11166,0
3452592,8285,0
3452831,18040,1
3452831,3962,0
3452831,15152,0
3452831,6803,0
3452831,5930,0
3453441,24889,1
3453441,635,0
3453441,19351,0
3453441,17471,0
3453441,14545,0
3456564,16915,1
3456564,17437,0
3456564,3921,0
3456564,16536,0
3456564,13339,0
3460082,7963,1
3460082,16437,0
3460082,4425,0
3460082,23451,0
3460082,21812,0
3460228,8060,1
3460228,11060,0
3460228,26005,0
3460228,16638,0
3460228,100,0
3460569,1644,1
3460569,27555,0
3460569,11950,0
3460569,26631,0
3460569,8060,0
3460983,4193,1
3460983,20026,0
3460983,13897,0
3460983,15157,0
3460983,8622,0
3463143,7643,1
3463143,19205,0
3463143,15204,0
3463143,6760,0
3463143,19638,0
3464178,26612,1
3464178,5566,0
3464178,358,0
3464178,6714,0
3464178,21620,0
3464651,24960,1
3464651,14805,0
3464651,25971,0
3464651,18721,0
3464651,21695,0
3467626,26900,1
3467626,3948,0
3467626,8684,0
3467626,8241,0
3467626,23981,0
3467997,648,1
3467997,9557,0
3467997,26348,0
3467997,25743,0
3467997,18183,0
3468061,19412,1
3468061,27441,0
3468061,10703,0
3468061,6697,0
3468061,19393,0
3468562,14959,1
3468562,10852,0
3468562,20934,0
3468562,9718,0
3468562,3206,0
3469602,27613,1
3469602,26871,0
3469602,21164,0
3469602,11456,0
3469602,14141,0
3469743,7640,1
3469743,11894,0
3469743,2605,0
3469743,10640,0
3469743,15446,0
3470964,18156,1
3470964,6081,0
3470964,26853,0
3470964,5310,0
3470964,26884,0
3471328,7102,1
3471328,8097,0
3471328,7524,0
3471328,21783,0
3471328,26572,0
3472553,26532,1
3472553,15887,0
3472553,8348,0
3472553,18879,0
3472553,8450,0
3473093,24671,1
3473093,9367,0
3473093,20413,0
3473093,5533,0
3473093,2860,0
3474381,20612,1
3474381,15430,0
3474381,7458,0
3474381,8844,0
3474381,499,0
3475533,16915,1
3475533,19090,0
3475533,11300,0
3475533,12683,0
3475533,8450,0
3476085,5870,1
3476085,17210,0
3476085,13401,0
3476085,20521,0
3476085,5397,0
3478363,28133,1
3478363,2290,0
3478363,20916,0
3478363,21831,0
3478363,2901,0
3478887,14398,1
3478887,27032,0
3478887,11862,0
3478887,887,0
3478887,8157,0
3479440,2447,1
3479440,12320,0
3479440,26007,0
3479440,2235,0
3479440,25012,0
3482086,7673,1
3482086,3989,0
3482086,11608,0
3482086,9092,0
3482086,11783,0
3482195,7327,1
3482195,7572,0
3482195,23850,0
3482195,12545,0
3482195,27357,0
3482952,26798,1
3482952,12469,0
3482952,9847,0
3482952,21857,0
3482952,18600,0
3483308,23785,1
3483308,16387,0
3483308,24174,0
3483308,20321,0
3483308,25105,0
3484207,23724,1
3484207,19555,0
3484207,19663,0
3484207,27442,0
3484207,19192,0
3489351,8033,1
3489351,18370,0
3489351,24060,0
3489351,6115,0
3489351,23017,0
3489474,2021,1
3489474,7096,0
3489474,12429,0
3489474,18426,0
3489474,15340,0
3491119,18626,1
3491119,2408,0
3491119,19588,0
3491119,16016,0
3491119,452,0
3491128,6806,1
3491128,18782,0
3491128,12131,0
3491128,13526,0
3491128,326,0
3491939,3406,1
3491939,17289,0
3491939,546,0
3491939,26303,0
3491939,24150,0
3493247,17889,1
3493247,4974,0
3493247,18016,0
3493247,2053,0
3493247,15355,0
3494032,15538,1
3494032,1951,0
3494032,19029,0
3494032,2619,0
3494032,2474,0
3494711,7640,1
3494711,26719,0
3494711,13660,0
3494711,26853,0
3494711,11894,0
3494780,15403,1
3494780,23116,0
3494780,26188,0
3494780,12773,0
3494780,22914,0
3494956,4996,1
3494956,1764,0
3494956,1640,0
3494956,15759,0
3494956,18622,0
3495604,8060,1
3495604,9931,0
3495604,26472,0
3495604,25838,0
3495604,8622,0
3495927,18626,1
3495927,16589,0
3495927,14839,0
3495927,959,0
3495927,10882,0
3496509,17106,1
3496509,13538,0
3496509,952,0
3496509,22927,0
3496509,26837,0
3497204,25389,1
3497204,8693,0
3497204,26953,0
3497204,26786,0
3497204,4731,0
3497665,9772,1
3497665,16635,0
3497665,17671,0
3497665,16442,0
3497665,14872,0
3498780,18981,1
3498780,14931,0
3498780,1080,0
3498780,18832,0
3498780,2506,0
3498968,1562,1
3498968,16287,0
3498968,20063,0
3498968,11227,0
3498968,5528,0
3499143,9663,1
3499143,2205,0
3499143,16785,0
3499143,6650,0
3499143,24769,0
3499692,11515,1
3499692,22866,0
3499692,20321,0
3499692,26141,0
3499692,24081,0
3500220,9914,1
3500220,1643,0
3500220,2246,0
3500220,25716,0
3500220,11474,0
3500954,8060,1
3500954,24098,0
3500954,27048,0
3500954,15246,0
3500954,27107,0
3501397,18040,1
3501397,18087,0
3501397,13559,0
3501397,1513,0
3501397,4325,0
3501463,26853,1
3501463,15904,0
3501463,10979,0
3501463,10640,0
3501463,1080,0
3501950,19882,1
3501950,22098,0
3501950,23448,0
3501950,12622,0
3501950,3121,0
3502714,18953,1
3502714,9528,0
3502714,9832,0
3502714,21470,0
3502714,12704,0
3503222,21862,1
3503222,10549,0
3503222,26448,0
3503222,27511,0
3503222,2890,0
3503407,21625,1
3503407,26089,0
3503407,8824,0
3503407,2011,0
3503407,17619,0
3504421,26249,1
3504421,26989,0
3504421,2498,0
3504421,21170,0
3504421,6071,0
3506590,9184,1
3506590,9568,0
3506590,12263,0
3506590,7963,0
3506590,11742,0
3506802,3846,1
3506802,21601,0
3506802,14873,0
3506802,8787,0
3506802,7548,0
3506822,11619,1
3506822,17553,0
3506822,7049,0
3506822,13490,0
3506822,27013,0
3506896,10281,1
3506896,15887,0
3506896,23865,0
3506896,3133,0
3506896,16482,0
3507288,6625,1
3507288,21620,0
3507288,13937,0
3507288,8586,0
3507288,1626,0
3511296,3333,1
3511296,19653,0
3511296,17363,0
3511296,15278,0
3511296,16161,0
3513009,23196,1
3513009,4563,0
3513009,25202,0
3513009,22590,0
3513009,6254,0
3514193,7963,1
3514193,1350,0
3514193,13081,0
3514193,2855,0
3514193,2911,0
3514735,5203,1
3514735,20903,0
3514735,14735,0
3514735,16378,0
3514735,13218,0
3515243,8060,1
3515243,6688,0
3515243,789,0
3515243,5972,0
3515243,18798,0
3515300,13900,1
3515300,22584,0
3515300,8030,0
3515300,17814,0
3515300,3549,0
3516306,5693,1
3516306,20808,0
3516306,19078,0
3516306,2310,0
3516306,10855,0
3521977,27613,1
3521977,8154,0
3521977,26172,0
3521977,24227,0
3521977,1473,0
3522057,4028,1
3522057,10148,0
3522057,22447,0
3522057,8060,0
3522057,20400,0
3523640,9012,1
3523640,881,0
3523640,20030,0
3523640,21695,0
3523640,15790,0
3524810,18156,1
3524810,22858,0
3524810,10111,0
3524810,15249,0
3524810,7222,0
3525469,24884,1
3525469,5570,0
3525469,10293,0
3525469,20620,0
3525469,347,0
3525851,5106,1
3525851,18138,0
3525851,18960,0
3525851,8347,0
3525851,19487,0
3526094,5846,1
3526094,23917,0
3526094,15718,0
3526094,14871,0
3526094,14068,0
3528635,11109,1
3528635,10848,0
3528635,8056,0
3528635,14808,0
3528635,7781,0
3530762,10388,1
3530762,2417,0
3530762,16709,0
3530762,21857,0
3530762,23265,0
3531236,20346,1
3531236,22287,0
3531236,6850,0
3531236,24437,0
3531236,25192,0
3531361,18626,1
3531361,22442,0
3531361,16879,0
3531361,14839,0
3531361,15756,0
3531401,7096,1
3531401,6707,0
3531401,16886,0
3531401,11058,0
3531401,18329,0
3531565,13107,1
3531565,576,0
3531565,10603,0
3531565,13535,0
3531565,26622,0
3531633,15356,1
3531633,20376,0
3531633,8403,0
3531633,9153,0
3531633,24370,0
3532966,9206,1
3532966,4750,0
3532966,27106,0
3532966,1925,0
3532966,10735,0
3534373,7999,1
3534373,1770,0
3534373,26084,0
3534373,15111,0
3534373,27439,0
3537779,15227,1
3537779,89,0
3537779,12802,0
3537779,18984,0
3537779,15464,0
3537910,12796,1
3537910,18055,0
3537910,11453,0
3537910,929,0
3537910,9333,0
3539000,13643,1
3539000,9857,0
3539000,4565,0
3539000,1961,0
3539000,26968,0
3540648,26842,1
3540648,5870,0
3540648,4094,0
3540648,10352,0
3540648,3374,0
3540774,3021,1
3540774,2679,0
3540774,14482,0
3540774,24211,0
3540774,23994,0
3544183,5870,1
3544183,18661,0
3544183,20413,0
3544183,10498,0
3544183,28077,0
3544629,5106,1
3544629,23728,0
3544629,23980,0
3544629,20525,0
3544629,4248,0
3545094,4125,1
3545094,11490,0
3545094,9342,0
3545094,12996,0
3545094,1679,0
3547852,25389,1
3547852,22263,0
3547852,26953,0
3547852,26290,0
3547852,9491,0
3548316,8511,1
3548316,25,0
3548316,4759,0
3548316,12236,0
3548316,20262,0
3548834,2160,1
3548834,10801,0
3548834,18947,0
3548834,12394,0
3548834,5011,0
3548977,21903,1
3548977,18013,0
3548977,8174,0
3548977,13029,0
3548977,20328,0
3549267,17055,1
3549267,25513,0
3549267,20917,0
3549267,188,0
3549267,21366,0
3550909,8060,1
3550909,11465,0
3550909,18981,0
3550909,16521,0
3550909,13015,0
3551296,26294,1
3551296,12136,0
3551296,6590,0
3551296,8614,0
3551296,27171,0
3552196,4028,1
3552196,4692,0
3552196,8026,0
3552196,13558,0
3552196,18511,0
3552439,8732,1
3552439,18890,0
3552439,15752,0
3552439,1021,0
3552439,16316,0
3552653,2942,1
3552653,12793,0
3552653,24969,0
3552653,20628,0
3552653,10902,0
3553664,20240,1
3553664,15670,0
3553664,14269,0
3553664,10364,0
3553664,14949,0
3553719,8186,1
3553719,4757,0
3553719,2908,0
3553719,2256,0
3553719,6780,0
3553735,22402,1
3553735,12794,0
3553735,12942,0
3553735,7297,0
3553735,14428,0
3556912,19583,1
3556912,7115,0
3556912,6098,0
3556912,25965,0
3556912,21384,0
3557503,24818,1
3557503,18170,0
3557503,10893,0
3557503,6211,0
3557503,9564,0
3557607,26853,1
3557607,1467,0
3557607,4464,0
3557607,25483,0
3557607,10193,0
3557657,15740,1
3557657,9740,0
3557657,16345,0
3557657,26178,0
3557657,14761,0
3558153,27225,1
3558153,18156,0
3558153,13660,0
3558153,25007,0
3558153,5439,0
3558845,22840,1
3558845,14023,0
3558845,19261,0
3558845,16502,0
3558845,2944,0
3562457,12708,1
3562457,2757,0
3562457,12551,0
3562457,6427,0
3562457,13352,0
3562985,5071,1
3562985,9568,0
3562985,3893,0
3562985,9923,0
3562985,4238,0
3563772,17239,1
3563772,9848,0
3563772,10212,0
3563772,22402,0
3563772,23622,0
3564110,14799,1
3564110,116,0
3564110,12234,0
3564110,23045,0
3564110,4677,0
3565779,9782,1
3565779,5924,0
3565779,26676,0
3565779,21918,0
3565779,7407,0
3566001,22273,1
3566001,21169,0
3566001,23480,0
3566001,24150,0
3566001,27784,0
3567935,24984,1
3567935,17742,0
3567935,14643,0
3567935,8060,0
3567935,21971,0
3568345,18156,1
3568345,18320,0
3568345,25007,0
3568345,7042,0
3568345,27086,0
3568616,26409,1
3568616,2122,0
3568616,16444,0
3568616,27306,0
3568616,6850,0
3568720,16051,1
3568720,17910,0
3568720,22943,0
3568720,8116,0
3568720,10753,0
3568873,15980,1
3568873,4121,0
3568873,11964,0
3568873,9425,0
3568873,5714,0
3569209,13922,1
3569209,18845,0
3569209,14502,0
3569209,15140,0
3569209,25451,0
3569803,26674,1
3569803,9394,0
3569803,4932,0
3569803,18394,0
3569803,27771,0
3570112,18040,1
3570112,9782,0
3570112,5135,0
3570112,14792,0
3570112,25988,0
3570116,24243,1
3570116,230,0
3570116,17808,0
3570116,4829,0
3570116,10405,0
3570603,6786,1
3570603,8695,0
3570603,27644,0
3570603,21263,0
3570603,24747,0
3571174,13877,1
3571174,24841,0
3571174,10768,0
3571174,8,0
3571174,20080,0
3574350,25920,1
3574350,6058,0
3574350,23999,0
3574350,19489,0
3574350,6906,0
3574892,14435,1
3574892,8973,0
3574892,11910,0
3574892,26811,0
3574892,21008,0
3575145,10717,1
3575145,13256,0
3575145,644,0
3575145,21289,0
3575145,18449,0
3576699,25389,1
3576699,10473,0
3576699,14732,0
3576699,914,0
3576699,19334,0
3578006,15140,1
3578006,16731,0
3578006,1790,0
3578006,13438,0
3578006,22833,0
3579831,21687,1
3579831,1799,0
3579831,3736,0
3579831,25889,0
3579831,11043,0
3580603,18156,1
3580603,826,0
3580603,7222,0
3580603,16205,0
3580603,6374,0
3580890,27292,1
3580890,10053,0
3580890,357,0
3580890,23895,0
3580890,21097,0
3582045,1241,1
3582045,26262,0
3582045,13987,0
3582045,1294,0
3582045,13800,0
3583117,8060,1
3583117,21890,0
3583117,16638,0
3583117,27555,0
3583117,5958,0
3585146,17089,1
3585146,2855,0
3585146,17503,0
3585146,21283,0
3585146,8060,0
3585369,2499,1
3585369,23346,0
3585369,2211,0
3585369,21271,0
3585369,17500,0
3587298,3911,1
3587298,1711,0
3587298,1068,0
3587298,7942,0
3587298,12263,0
3589043,23457,1
3589043,14488,0
3589043,10285,0
3589043,20718,0
3589043,14205,0
3589392,8060,1
3589392,22081,0
3589392,19127,0
3589392,1809,0
3589392,26011,0
3590160,4075,1
3590160,18596,0
3590160,27280,0
3590160,8453,0
3590160,24604,0
3591042,18156,1
3591042,14549,0
3591042,16991,0
3591042,13933,0
3591042,2873,0
3591660,26986,1
3591660,25027,0
3591660,10282,0
3591660,12295,0
3591660,8941,0
3591823,2447,1
3591823,1486,0
3591823,25668,0
3591823,1645,0
3591823,8737,0
3591907,150,1
3591907,22054,0
3591907,14912,0
3591907,18719,0
3591907,7018,0
3593271,18156,1
3593271,27479,0
3593271,10840,0
3593271,6369,0
3593271,18009,0
3598387,18511,1
3598387,2330,0
3598387,14436,0
3598387,7967,0
3598387,10983,0
3601703,1877,1
3601703,5338,0
3601703,7155,0
3601703,9122,0
3601703,1679,0
3602369,5367,1
3602369,102,0
3602369,15249,0
3602369,11082,0
3602369,22828,0
3603643,18626,1
3603643,14839,0
3603643,26415,0
3603643,2730,0
3603643,15423,0
3603647,9184,1
3603647,14481,0
3603647,11169,0
3603647,8154,0
3603647,10879,0
3603949,11446,1
3603949,234,0
3603949,11481,0
3603949,23591,0
3603949,21861,0
3603983,21423,1
3603983,21618,0
3603983,23847,0
3603983,26949,0
3603983,2408,0
3603999,26265,1
3603999,25928,0
3603999,9724,0
3603999,9020,0
3603999,18580,0
3604689,27613,1
3604689,20309,0
3604689,992,0
3604689,26958,0
3604689,10731,0
3604838,1636,1
3604838,21859,0
3604838,25608,0
3604838,15485,0
3604838,25772,0
3605713,990,1
3605713,19336,0
3605713,22199,0
3605713,17450,0
3605713,17057,0
3607089,17851,1
3607089,17553,0
3607089,14804,0
3607089,1388,0
3607089,2991,0
3607345,13023,1
3607345,22054,0
3607345,9225,0
3607345,23681,0
3607345,7643,0
3608311,9184,1
3608311,23965,0
3608311,18981,0
3608311,21812,0
3608311,23147,0
3608489,24311,1
3608489,3980,0
3608489,7479,0
3608489,18396,0
3608489,23902,0
3608714,9690,1
3608714,20063,0
3608714,10396,0
3608714,3107,0
3608714,13200,0
3610127,8622,1
3610127,19775,0
3610127,13996,0
3610127,16476,0
3610127,7042,0
3610708,3970,1
3610708,6744,0
3610708,19598,0
3610708,2652,0
3610708,11552,0
3610819,8525,1
3610819,20030,0
3610819,22551,0
3610819,19655,0
3610819,4281,0
3612327,18626,1
3612327,14237,0
3612327,21897,0
3612327,2446,0
3612327,2640,0
3612811,6187,1
3612811,17277,0
3612811,24379,0
3612811,13271,0
3612811,9028,0
3613701,10997,1
3613701,5815,0
3613701,15778,0
3613701,9480,0
3613701,19812,0
3618818,22209,1
3618818,1379,0
3618818,14359,0
3618818,3988,0
3618818,16670,0
3620487,10617,1
3620487,8090,0
3620487,1218,0
3620487,2244,0
3620487,27153,0
3620583,2850,1
3620583,22908,0
3620583,21295,0
3620583,25082,0
3620583,7457,0
3621408,26391,1
3621408,20039,0
3621408,5213,0
3621408,13773,0
3621408,3107,0
3621856,12055,1
3621856,3871,0
3621856,27219,0
3621856,22804,0
3621856,24664,0
3622608,20353,1
3622608,24762,0
3622608,9686,0
3622608,1759,0
3622608,22710,0
3626023,20168,1
3626023,3680,0
3626023,4877,0
3626023,20497,0
3626023,23530,0
3626510,21616,1
3626510,2154,0
3626510,9794,0
3626510,5877,0
3626510,18395,0
3626620,2499,1
3626620,5763,0
3626620,21271,0
3626620,17890,0
3626620,17500,0
3626749,17182,1
3626749,8128,0
3626749,17846,0
3626749,12577,0
3626749,10421,0
3627345,6607,1
3627345,25744,0
3627345,21754,0
3627345,13524,0
3627345,15409,0
3627742,8060,1
3627742,22966,0
3627742,2904,0
3627742,19787,0
3627742,27712,0
3628533,24820,1
3628533,9092,0
3628533,22199,0
3628533,24319,0
3628533,6123,0
3629632,24648,1
3629632,7425,0
3629632,11958,0
3629632,26991,0
3629632,12965,0
3630865,7640,1
3630865,9742,0
3630865,12615,0
3630865,13933,0
3630865,27225,0
3631840,11981,1
3631840,15606,0
3631840,14632,0
3631840,9690,0
3631840,1877,0
3631867,26605,1
3631867,9306,0
3631867,8143,0
3631867,17363,0
3631867,23981,0
3633408,5066,1
3633408,16877,0
3633408,17252,0
3633408,19814,0
3633408,21721,0
3633896,18626,1
3633896,21469,0
3633896,20687,0
3633896,6708,0
3633896,7054,0
3636296,13922,1
3636296,9842,0
3636296,8060,0
3636296,8288,0
3636296,21706,0
3637987,842,1
3637987,14163,0
3637987,2048,0
3637987,11849,0
3637987,25873,0
3639108,13410,1
3639108,1072,0
3639108,21041,0
3639108,22291,0
3639108,18623,0
3639409,2447,1
3639409,19721,0
3639409,21064,0
3639409,2969,0
3639409,25668,0
3639952,8060,1
3639952,17676,0
3639952,217,0
3639952,6363,0
3639952,26472,0
3641193,142,1
3641193,18004,0
3641193,22238,0
3641193,2720,0
3641193,25896,0
3641337,4364,1
3641337,5932,0
3641337,17716,0
3641337,6832,0
3641337,13505,0
3641396,13622,1
3641396,26074,0
3641396,15317,0
3641396,20758,0
3641396,18157,0
3642115,2499,1
3642115,2600,0
3642115,22170,0
3642115,25547,0
3642115,22213,0
3642447,18145,1
3642447,1558,0
3642447,6948,0
3642447,24667,0
3642447,15275,0
3642691,651,1
3642691,11638,0
3642691,1193,0
3642691,4364,0
3642691,10703,0
3643082,3772,1
3643082,22580,0
3643082,6832,0
3643082,2705,0
3643082,6895,0
3643287,12317,1
3643287,27403,0
3643287,27609,0
3643287,20653,0
3643287,23027,0
3644043,25522,1
3644043,11678,0
3644043,22401,0
3644043,11348,0
3644043,21508,0
3644244,20804,1
3644244,26736,0
3644244,27153,0
3644244,15974,0
3644244,14776,0
3644393,1018,1
3644393,13925,0
3644393,5221,0
3644393,18184,0
3644393,5457,0
3644666,17089,1
3644666,3204,0
3644666,24227,0
3644666,16765,0
3644666,11456,0
3645402,15541,1
3645402,20636,0
3645402,25883,0
3645402,9740,0
3645402,6398,0
3645864,4870,1
3645864,5275,0
3645864,2772,0
3645864,9345,0
3645864,16186,0
3647183,16963,1
3647183,25047,0
3647183,16756,0
3647183,10340,0
3647183,2377,0
3647335,18626,1
3647335,17023,0
3647335,10680,0
3647335,25804,0
3647335,1774,0
3649750,2447,1
3649750,425,0
3649750,19106,0
3649750,12623,0
3649750,22517,0
3650721,11304,1
3650721,8266,0
3650721,1658,0
3650721,1303,0
3650721,24821,0
3651849,4028,1
3651849,19763,0
3651849,6500,0
3651849,1085,0
3651849,23451,0
3652010,8060,1
3652010,9891,0
3652010,26637,0
3652010,22968,0
3652010,26644,0
3652090,9046,1
3652090,26998,0
3652090,12578,0
3652090,19565,0
3652090,18180,0
3652720,22722,1
3652720,24556,0
3652720,10245,0
3652720,6233,0
3652720,10039,0
3652939,893,1
3652939,25158,0
3652939,22017,0
3652939,23339,0
3652939,27656,0
3653099,1661,1
3653099,10338,0
3653099,23698,0
3653099,5980,0
3653099,2791,0
3653320,18650,1
3653320,9617,0
3653320,18323,0
3653320,8450,0
3653320,4129,0
3653792,14959,1
3653792,15624,0
3653792,25420,0
3653792,5123,0
3653792,4679,0
3654083,24496,1
3654083,17492,0
3654083,265,0
3654083,16775,0
3654083,9291,0
3654568,26719,1
3654568,27228,0
3654568,9210,0
3654568,27603,0
3654568,15369,0
3654694,25405,1
3654694,4872,0
3654694,23182,0
3654694,6460,0
3654694,15403,0
3655457,18923,1
3655457,16704,0
3655457,23587,0
3655457,11683,0
3655457,21,0
3655918,9578,1
3655918,4565,0
3655918,5220,0
3655918,23471,0
3655918,1344,0
3656010,2616,1
3656010,4133,0
3656010,10136,0
3656010,17109,0
3656010,4458,0
3660006,21630,1
3660006,5141,0
3660006,23064,0
3660006,21298,0
3660006,10395,0
3661067,11923,1
3661067,13922,0
3661067,2855,0
3661067,4256,0
3661067,27225,0
3661131,17599,1
3661131,12163,0
3661131,17743,0
3661131,9264,0
3661131,25957,0
3664479,12708,1
3664479,670,0
3664479,1221,0
3664479,14542,0
3664479,19112,0
3664866,12524,1
3664866,11330,0
3664866,21966,0
3664866,20156,0
3664866,11457,0
3665130,18156,1
3665130,15904,0
3665130,27794,0
3665130,15249,0
3665130,14119,0
3665411,18953,1
3665411,11995,0
3665411,7079,0
3665411,21470,0
3665411,6446,0
3665867,8060,1
3665867,7963,0
3665867,6007,0
3665867,27412,0
3665867,13897,0
3666842,8622,1
3666842,19917,0
3666842,13933,0
3666842,13660,0
3666842,23393,0
3667221,18806,1
3667221,3094,0
3667221,8645,0
3667221,22610,0
3667221,1671,0
3668133,18156,1
3668133,13996,0
3668133,14432,0
3668133,5972,0
3668133,12906,0
3669446,685,1
3669446,9609,0
3669446,1928,0
3669446,9873,0
3669446,13169,0
3670718,20156,1
3670718,8214,0
3670718,27758,0
3670718,18336,0
3670718,9081,0
3671033,11381,1
3671033,10820,0
3671033,22109,0
3671033,1797,0
3671033,15938,0
3671513,23854,1
3671513,24294,0
3671513,20406,0
3671513,15310,0
3671513,19110,0
3673921,7317,1
3673921,3416,0
3673921,7491,0
3673921,16932,0
3673921,24757,0
3675558,2730,1
3675558,19642,0
3675558,22575,0
3675558,23532,0
3675558,2513,0
3678362,8060,1
3678362,5840,0
3678362,7539,0
3678362,15138,0
3678362,835,0
3678750,11619,1
3678750,23284,0
3678750,14257,0
3678750,22943,0
3678750,20973,0
3679224,4554,1
3679224,10735,0
3679224,4523,0
3679224,9750,0
3679224,7106,0
3681199,27613,1
3681199,880,0
3681199,24420,0
3681199,16538,0
3681199,11456,0
3682471,13922,1
3682471,4998,0
3682471,22682,0
3682471,21005,0
3682471,18981,0
3683472,10014,1
3683472,20375,0
3683472,2211,0
3683472,15589,0
3683472,11247,0
3684587,9184,1
3684587,20939,0
3684587,11315,0
3684587,17681,0
3684587,10879,0
3689144,9046,1
3689144,22466,0
3689144,23839,0
3689144,20719,0
3689144,10991,0
3689684,3558,1
3689684,23874,0
3689684,21645,0
3689684,14144,0
3689684,21862,0
3694515,4782,1
3694515,16292,0
3694515,9204,0
3694515,19005,0
3694515,6707,0
3696313,4155,1
3696313,9281,0
3696313,3722,0
3696313,20336,0
3696313,6649,0
3697764,9184,1
3697764,17093,0
3697764,4243,0
3697764,16829,0
3697764,27870,0
3697982,4428,1
3697982,5974,0
3697982,8300,0
3697982,12698,0
3697982,3176,0
3698324,9956,1
3698324,23377,0
3698324,6891,0
3698324,9674,0
3698324,16347,0
3699090,8678,1
3699090,248,0
3699090,13217,0
3699090,26367,0
3699090,22702,0
3699991,2122,1
3699991,606,0
3699991,5924,0
3699991,5786,0
3699991,12922,0
3702282,16821,1
3702282,8693,0
3702282,1457,0
3702282,27278,0
3702282,19709,0
3703700,16522,1
3703700,19038,0
3703700,24370,0
3703700,18885,0
3703700,25018,0
3704037,9184,1
3704037,10641,0
3704037,7963,0
3704037,15445,0
3704037,6235,0
3706516,18626,1
3706516,3306,0
3706516,10047,0
3706516,19241,0
3706516,2942,0
3706789,15403,1
3706789,26826,0
3706789,21897,0
3706789,14216,0
3706789,1345,0
3706835,8060,1
3706835,9879,0
3706835,7052,0
3706835,27199,0
3706835,26793,0
3707009,27613,1
3707009,26038,0
3707009,5036,0
3707009,15445,0
3707009,11169,0
3707032,21353,1
3707032,21874,0
3707032,12921,0
3707032,21907,0
3707032,10694,0
3707642,16017,1
3707642,18814,0
3707642,24963,0
3707642,17428,0
3707642,8433,0
3708813,10237,1
3708813,22032,0
3708813,20646,0
3708813,15614,0
3708813,3020,0
3708822,6136,1
